,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
277,OXLC,-0.42560000000000003,32.63086,56.80473,0.19999999999999998,-17.85,19,Morningstar US CEF Senior Loans,81,Oxford Lane Management,False,8.45,-6.14,15.51,2025-12-31T00:00:00,691543847,Oxford Lane Capital Corp,2026-03-02,OXLCX,Fixed Income - Taxable-Senior Loans,33.02,820.571,,Monthly,1.61083,0.19999999999999998,20.0,10.7207,,,9.73,,2132.579,True,False,False,False,False,False,,5.13,-15.49,8.2,-6.46,-0.2,-38.73,,,-55.05,14307450,,,,,,,17.92929,-7.78429,-2.73,-1.9100000000000001,-2.64,2026-03-02T00:00:00,2011-01-20T00:00:00,1/20/2011,1295481600,2026-02-13T00:00:00
278,PCM,0.0536,13.33702,12.65813,0.06423999999999999,6.65,16,Morningstar US CEF Limited Duration,82,"Pacific Investment Management Company, LLC",False,6.09,-0.01,5.78,2026-03-02T00:00:00,69323T101,PCM Fund,2026-03-02,XPCMX,Fixed Income - Taxable-Limited Duration,34.0,75.11,0.037,Monthly,0.31023,0.06423999999999999,15.0,5.8834,,6.45,4.76,,108.016,True,False,False,False,False,False,,7.79,-1.9500000000000002,2.8,-0.58,-0.04,1.54,,,5.65,559940,,,83.7906,,,,6.29232,5.75559,-0.15,2.05,-0.1,2026-03-02T00:00:00,1993-09-02T00:00:00,9/2/1993,746928000,2026-02-12T00:00:00
279,PDCC,-0.1014,19.54108,21.74629,0.22,-18.97,19,Morningstar US CEF Senior Loans,84,Pearl Diver Capital LLP,True,12.14,-1.81,13.73,2026-01-30T00:00:00,70476Q100,Pearl Diver Credit Company Inc,2026-03-02,PDCC,Fixed Income - Taxable-Senior Loans,,82.509,,Monthly,0.95986,0.22,20.0,13.7336,,,3.84,,91.82,False,False,False,False,True,False,,,,,,-3.36,-10.52,,,-29.4,35820,,,,,,,16.55576,-1.92903,-1.7000000000000002,-1.69,-2.31,2026-03-02T00:00:00,2024-07-18T00:00:00,7/18/2024,1721260800,2026-02-13T00:00:00
280,GHY,-0.0335,9.58175,9.91345,0.105,8.94,14,Morningstar US CEF High Yield,85,PGIM,False,12.71,-0.04,13.15,2026-03-02T00:00:00,69346J106,"PGIM Global High Yield Fund, Inc.",2026-03-02,XGHYX,Fixed Income - Taxable-High Yield,15.66,520.519,,Monthly,0.44946,0.105,20.0,6.5734,,,2.5,,638.539,True,False,False,False,False,False,,11.84,14.59,4.97,7.46,1.4100000000000001,4.17,,,5.53,1755900,,,97.7789,,,,12.84766,-2.0741,-0.41000000000000003,0.8,0.38,2026-03-02T00:00:00,2012-12-21T00:00:00,12/21/2012,1356048000,2026-02-12T00:00:00
281,ISD,0.0401,9.03226,8.68367,0.105,7.8100000000000005,14,Morningstar US CEF High Yield,85,PGIM,False,14.51,-0.11,13.95,2026-03-02T00:00:00,69346H100,"PGIM High Yield Bond Fund, Inc.",2026-03-02,XISDX,Fixed Income - Taxable-High Yield,20.36,483.123,,Monthly,0.67013,0.105,20.0,6.6587,,,2.15,,464.477,True,True,True,False,False,False,,10.27,15.71,4.85,8.6,0.9,1.8,,,11.32,923600,,,98.9446,,,,14.22498,1.5776,1.06,0.2,0.76,2026-03-02T00:00:00,2012-04-26T00:00:00,4/26/2012,1335398400,2026-02-12T00:00:00
282,SDHY,-0.0472,7.37201,7.73731,0.108,6.53,14,Morningstar US CEF High Yield,85,PGIM,True,16.75,-0.01,17.58,2026-03-02T00:00:00,69355J104,PGIM Short Duration High Yield Opps,2026-03-02,XSDHX,Fixed Income - Taxable-High Yield,22.15,413.274,,Monthly,0.49689,0.108,20.0,6.4412,,,253.0,,433.752,True,True,True,False,True,False,,8.95,11.57,4.88,5.3,0.61,2.54,,,8.29,709610,,,100.2575,,,,16.51333,-6.5422,1.7000000000000002,1.9300000000000002,1.69,2026-03-02T00:00:00,2020-11-25T00:00:00,11/25/2020,1606262400,2026-02-12T00:00:00
283,PAXS,0.0366,11.928139999999999,11.50706,0.1494,9.76,17,Morningstar US CEF Multi-Sector,87,PIMCO,True,15.58,0.05,15.03,2026-03-02T00:00:00,72203T100,PIMCO Access Income,2026-03-02,XPAAX,Fixed Income - Taxable-Multi-Sector,39.39,728.969,,Monthly,0.84508,0.1494,20.0,6.5048,,6.76,5.85,,1160.187,True,False,True,False,True,False,,10.71,13.26,,,0.11,3.5,,,7.75,2021800,,,89.1833,,,,15.60532,2.03381,0.74,0.87,0.39,2026-03-02T00:00:00,2022-01-31T00:00:00,1/31/2022,1643587200,2026-02-12T00:00:00
284,PCQ,-0.0984,4.25197,4.71616,0.036,2.44,22,Morningstar US CEF Municipal-CA,82,"Pacific Investment Management Company, LLC",False,9.16,0.04,10.16,2026-03-02T00:00:00,72200N106,PIMCO CA Municipal Income,2026-03-02,XPCQX,Fixed Income - Municipal-Municipal - CA,19.3,514.175,0.161,Monthly,0.17765,0.036,15.0,4.6948,,15.92,3.8200000000000003,,706.666,True,True,True,False,False,False,,4.32,0.84,-1.08,-8.25,3.66,5.3,,,2.96,1397610,,,94.0129,,12.78,10.27,8.68281,-10.67788,0.68,1.23,1.76,2026-03-02T00:00:00,2001-06-29T00:00:00,6/29/2001,993772800,2026-02-12T00:00:00
285,PTY,0.09759999999999999,12.20548,11.12012,0.11879999999999999,12.33,15,Morningstar US CEF Investment Grade,87,PIMCO,False,12.82,0.03,11.68,2026-03-02T00:00:00,72201B101,PIMCO Corporate & Income Opportunity Fd,2026-03-02,XPTYX,Fixed Income - Taxable-Investment Grade,9.55,2677.123,0.218,Monthly,0.58917,0.11879999999999999,15.0,7.3936,,7.25,0.0,,2696.503,True,False,False,False,False,False,,15.18,10.19,8.96,4.04,0.39,1.06,,,-2.95,9094260,,,95.1031,,,,13.67169,16.25205,-1.3599999999999999,0.22,-0.75,2026-03-02T00:00:00,2002-12-27T00:00:00,12/27/2002,1040947200,2026-02-12T00:00:00
286,PCN,0.0803,11.53846,10.68038,0.11249999999999999,10.42,15,Morningstar US CEF Investment Grade,82,"Pacific Investment Management Company, LLC",False,12.64,0.06,11.7,2026-03-02T00:00:00,72200U100,PIMCO Corporate & Income Strgy,2026-03-02,XPCNX,Fixed Income - Taxable-Investment Grade,5.91,922.265,0.038,Monthly,0.54781,0.11249999999999999,15.0,7.3584,,6.76,1.2,,907.276,True,False,False,False,False,False,,13.54,9.01,7.73,4.2,0.29,0.43,,,2.94,3010790,,,95.0169,,,,12.86276,8.76928,-0.29,1.04,-0.12,2026-03-02T00:00:00,2001-12-21T00:00:00,12/21/2001,1008892800,2026-02-12T00:00:00
287,PDI,0.0909,16.03636,14.7,0.2205,12.71,17,Morningstar US CEF Multi-Sector,82,"Pacific Investment Management Company, LLC",False,18.0,0.01,16.5,2026-03-02T00:00:00,72201Y101,PIMCO Dynamic Income Fund,2026-03-02,XPDIX,Fixed Income - Taxable-Multi-Sector,31.69,7990.818,,Monthly,1.07281,0.2205,25.0,6.8766,,6.4,4.46,,10723.205,True,False,False,False,False,False,,13.96,12.73,7.01,5.9,0.71,4.16,,,4.53,25689200,,,91.2695,,,,18.78318,11.3348,-0.59,0.51,-0.17,2026-03-02T00:00:00,2012-05-25T00:00:00,5/25/2012,1337904000,2026-02-12T00:00:00
288,PDO,0.0695,11.71603,10.95503,0.12789999999999999,12.16,13,Morningstar US CEF Global Income,82,"Pacific Investment Management Company, LLC",True,14.01,0.06,13.1,2026-03-02T00:00:00,69355M107,PIMCO Dynamic Income Opportunities Fund,2026-03-02,XPDOX,Fixed Income - Taxable-Global Income,34.59,1973.369,,Monthly,1.06547,0.12789999999999999,20.0,6.9626,,6.88,5.22,,2820.918,True,True,True,False,True,False,,12.12,13.36,4.27,4.59,0.41000000000000003,2.74,,,11.45,5675560,,,89.4113,,,,13.72889,4.46447,1.8399999999999999,2.08,2.02,2026-03-02T00:00:00,2021-01-29T00:00:00,1/29/2021,1611878400,2026-02-12T00:00:00
289,PDX,-0.1188,6.88812,7.81641,0.1334,0.97,25,Morningstar US CEF Global Allocation,87,PIMCO,True,20.48,0.28,23.24,2026-03-02T00:00:00,69346N107,PIMCO Dynamic Income Strategy Fund,2026-03-02,XPDX,Hybrid-Global Allocation,25.64,915.598,,Monthly,0.68358,0.1334,20.0,5.8178,,6.96,3.29,,1397.29,True,False,False,False,True,True,,20.47,23.29,24.37,26.34,9.07,9.01,,,-0.08,1158290,,,91.5362,,,,22.62118,-8.71757,-1.55,-1.9500000000000002,-1.43,2026-03-02T00:00:00,2019-01-30T00:00:00,1/30/2019,1548806400,2026-02-12T00:00:00
290,PGP,0.0186,9.0393,8.874600000000001,0.06899999999999999,28.45,25,Morningstar US CEF Global Allocation,82,"Pacific Investment Management Company, LLC",False,9.33,-0.06,9.16,2026-03-02T00:00:00,722011103,PIMCO Global StocksPLUS & Income,2026-03-02,XPGPX,Hybrid-Global Allocation,49.47,108.02,0.07,Monthly,0.37853000000000003,0.06899999999999999,25.0,6.5431,,5.87,2.5300000000000002,,209.859,True,True,True,False,False,False,,20.93,20.4,9.82,8.56,5.84,4.41,,,29.06,412050,,,94.8987,,,,8.44355,0.89151,0.67,1.21,1.35,2026-03-02T00:00:00,2005-05-31T00:00:00,5/31/2005,1117497600,2026-02-12T00:00:00
291,PHK,0.0652,12.52174,11.7551,0.048,10.61,17,Morningstar US CEF Multi-Sector,82,"Pacific Investment Management Company, LLC",False,4.9,0.01,4.6,2026-03-02T00:00:00,722014107,PIMCO High Income,2026-03-02,XPHKX,Fixed Income - Taxable-Multi-Sector,8.68,898.04,-0.044000000000000004,Monthly,0.23097,0.048,15.0,,,7.38,1.44,,923.177,True,True,True,False,False,False,,12.94,12.0,7.35,6.9,0.77,2.69,,,12.52,6665510,,,95.6538,,,,4.84966,4.63594,1.35,1.07,1.13,2026-03-02T00:00:00,2003-04-30T00:00:00,4/30/2003,1051660800,2026-02-12T00:00:00
292,PFL,0.0753,12.45918,11.58719,0.0814,9.57,17,Morningstar US CEF Multi-Sector,87,PIMCO,False,8.43,0.0,7.84,2026-03-02T00:00:00,72201H108,PIMCO Income Strategy,2026-03-02,XPFLX,Fixed Income - Taxable-Multi-Sector,11.43,410.368,0.077,Monthly,0.39057000000000003,0.0814,20.0,,,7.55,1.8599999999999999,,430.899,True,True,True,False,False,False,,11.98,12.14,5.86,5.12,0.66,2.05,,,11.41,1780450,,,92.2275,,,,8.39154,5.33249,1.88,3.0,2.02,2026-03-02T00:00:00,2003-08-26T00:00:00,8/26/2003,1061856000,2026-02-12T00:00:00
293,PFN,0.0313,12.23864,11.86777,0.0718,10.52,17,Morningstar US CEF Multi-Sector,82,"Pacific Investment Management Company, LLC",False,7.26,0.02,7.04,2026-03-02T00:00:00,72201J104,PIMCO Income Strategy II,2026-03-02,XPFNX,Fixed Income - Taxable-Multi-Sector,14.58,711.601,0.094,Monthly,0.37552,0.0718,20.0,,,7.5,1.71,,807.845,True,False,False,False,False,False,,12.67,11.52,6.16,4.77,0.18,-1.52,,,7.79,3738190,,,94.4352,,,,7.41817,4.11774,-0.79,-0.35000000000000003,-0.79,2026-03-02T00:00:00,2004-10-29T00:00:00,10/29/2004,1099008000,2026-02-12T00:00:00
294,PML,-0.044800000000000006,5.7385,6.0076,0.0395,2.15,21,Morningstar US CEF Municipal,87,PIMCO,False,7.890000000000001,0.08,8.26,2026-03-02T00:00:00,72200W106,PIMCO Municipal Income II,2026-03-02,XPMLX,Fixed Income - Municipal-Municipal,27.05,989.941,0.10300000000000001,Monthly,0.05539,0.0395,15.0,4.768,,15.03,3.69,,1420.635,True,True,True,False,False,False,,3.98,0.53,-1.6800000000000002,-6.09,3.59,4.64,,,-3.38,3731920,,,95.8773,,13.74,10.04,7.63766,-4.87629,0.25,1.69,0.48,2026-03-02T00:00:00,2002-06-28T00:00:00,6/28/2002,1025222400,2026-02-12T00:00:00
295,PNI,-0.1003,4.43609,4.93036,0.0295,0.8,23,Morningstar US CEF Municipal-NY,87,PIMCO,False,7.18,0.01,7.98,2026-03-02T00:00:00,72200Y102,PIMCO NY Municipal Income II,2026-03-02,XPNIX,Fixed Income - Municipal-Municipal - NY,25.36,171.497,0.065,Monthly,0.0604,0.0295,15.0,4.6778,,14.22,3.91,,255.352,True,True,True,False,False,False,,3.0,3.16,-2.15,-3.8200000000000003,3.33,4.94,,,1.19,578520,,,96.9492,,14.27,10.6,6.86463,-11.04643,1.22,1.4,1.83,2026-03-02T00:00:00,2002-06-28T00:00:00,6/28/2002,1025222400,2026-02-12T00:00:00
296,RCS,0.2516,10.32258,8.24742,0.04,14.25,15,Morningstar US CEF Investment Grade,87,PIMCO,False,5.82,0.12,4.65,2026-03-02T00:00:00,72200X104,PIMCO Strategic Income Fund,2026-03-02,XRCSX,Fixed Income - Taxable-Investment Grade,78.46,273.769,0.019,Monthly,0.24374,0.04,12.5,6.4968,,5.02,3.49,,1015.268,True,False,False,False,False,False,,15.26,10.24,5.42,5.14,1.07,3.79,,,-0.58,1465810,,,100.8834,,,,6.59813,43.91356,-1.46,-0.61,-1.17,2026-03-02T00:00:00,1994-02-24T00:00:00,2/24/1994,762048000,2026-02-12T00:00:00
297,PGZ,-0.10289999999999999,10.80617,12.04589,0.105,11.05,7,Morningstar US CEF Real Estate,88,Principal Funds,True,10.46,0.01,11.66,2026-03-02T00:00:00,74255X104,Principal Real Estate Income Fund,2026-03-02,XPGZX,Equity-Real Estate,29.08,70.02,,Monthly,0.33025,0.105,20.0,3.3662,,,4.79,,110.053,True,True,False,False,True,False,,10.38,11.15,3.92,5.98,6.0,6.53,,,10.95,273190,,,82.1278,,4.67,,10.32401,-9.90806,-0.42,0.85,-0.15,2026-03-02T00:00:00,2013-06-26T00:00:00,6/26/2013,1372204800,2026-02-12T00:00:00
298,PMM,-0.0455,4.6627600000000005,4.88479,0.0265,4.58,21,Morningstar US CEF Municipal,52,"Franklin Advisers, Inc.",False,6.51,0.06,6.82,2026-03-02T00:00:00,746823103,Putnam Managed Muni Income,2026-03-02,XPMMX,Fixed Income - Municipal-Municipal,25.38,278.845,,Monthly,0.15093,0.0265,10.0,,,,1.06,,391.474,True,True,True,False,False,False,,6.96,3.41,1.23,0.33,3.51,3.75,,,7.64,1028270,,,95.5488,,13.17,9.88,6.05885,-7.5859000000000005,3.13,3.12,2.71,2026-03-02T00:00:00,1989-02-24T00:00:00,2/24/1989,604281600,2026-02-20T00:00:00
299,PIM,-0.0464,7.65217,8.02432,0.022,8.27,15,Morningstar US CEF Investment Grade,52,"Franklin Advisers, Inc.",False,3.29,-0.03,3.45,2026-03-02T00:00:00,746909100,Putnam Master Interm Income,2026-03-02,XPIMX,Fixed Income - Taxable-Investment Grade,15.23,158.526,,Monthly,0.09508,0.022,10.0,5.7192,,,1.02,,196.113,True,False,False,False,False,False,,7.48,9.71,1.9500000000000002,3.2,1.58,0.73,,,8.57,962060,,,96.2125,,,,3.3297,-3.5414,-0.9400000000000001,-0.34,-0.8300000000000001,2026-03-02T00:00:00,1988-04-29T00:00:00,4/29/1988,578275200,2026-02-20T00:00:00
300,PMO,-0.059699999999999996,4.07958,4.33855,0.0393,4.89,21,Morningstar US CEF Municipal,52,"Franklin Advisers, Inc.",False,10.870000000000001,0.05,11.56,2026-03-02T00:00:00,746922103,Putnam Muni Opportunities,2026-03-02,XPMOX,Fixed Income - Municipal-Municipal,33.28,297.832,,Monthly,0.21667,0.0393,15.0,,,,0.92,,474.754,True,True,True,False,False,False,,6.14,2.55,1.2,0.39,3.27,1.87,,,5.23,749230,,,98.1012,,13.86,10.06,10.19014,-8.191230000000001,2.12,1.47,1.65,2026-03-02T00:00:00,1993-05-28T00:00:00,5/28/1993,738547200,2026-02-20T00:00:00
301,PPT,-0.0437,8.25397,8.63071,0.026,8.0,13,Morningstar US CEF Global Income,52,"Franklin Advisers, Inc.",False,3.615,-0.04,3.78,2026-03-02T00:00:00,746853100,Putnam Premier Income,2026-03-02,XPPTX,Fixed Income - Taxable-Global Income,19.21,345.477,,Monthly,0.10094,0.026,10.0,5.7036999999999995,,,0.9400000000000001,,447.149,True,False,True,False,False,False,,7.53,8.73,2.21,3.06,1.38,4.6,,,10.21,2072750,,,96.3399,,,,3.62736,-4.48,0.1,0.71,0.28,2026-03-02T00:00:00,1988-02-29T00:00:00,2/29/1988,573091200,2026-02-20T00:00:00
302,UTG,-0.0066,5.67644,5.71429,0.19999999999999998,35.85,8,Morningstar US CEF Sector Equity,89,Reaves Asset Management,True,42.0,0.2,42.28,2026-03-02T00:00:00,756158101,Reaves Utility Income,2026-03-02,XUTGX,Equity-Sector Equity,18.58,3808.68,,Monthly,0.09536,0.19999999999999998,20.0,,,,2.09,,4709.071,True,True,False,False,True,False,,24.32,23.15,14.98,14.1,16.97,14.84,,,35.79,2750100,,,,,2.62,,36.41678,-0.19053,-0.45,-0.92,-0.24,2026-03-02T00:00:00,2004-02-24T00:00:00,2/24/2004,1077580800,2026-02-18T00:00:00
303,RCG,-0.1629,,,0.022371,16.84,26,Morningstar US CEF US Allocation,61,Horizon Kinetics Asset Management LLC,False,2.93,0.05,3.5,2026-03-02T00:00:00,759720105,RENN Fund ord,2026-03-02,XXRENNX,Hybrid-U.S. Allocation,11.03,20.556,,Data Not Available,0.00884,0.022371,10.0,,,,1.6800000000000002,,24.555,True,True,False,False,False,False,,19.02,18.98,8.87,4.68,22.61,12.04,,,6.65,86770,,,,,0.15,,2.62112,-8.61968,-1.77,-1.52,-1.57,2026-03-02T00:00:00,1994-01-20T00:00:00,1/20/1994,759024000,2024-12-16T00:00:00
304,RSF,-0.052199999999999996,10.83081,11.42722,0.1371,6.77,14,Morningstar US CEF High Yield,90,"RiverNorth Capital Management, LLC",False,14.3972,0.04,15.19,2026-03-02T00:00:00,76882B108,RiverNorth Capital and Inc Fund,2026-03-02,XRSFX,Fixed Income - Taxable-High Yield,10.17,55.257,,Monthly,1.39675,0.1371,21.42,7.1,,,6.38,,64.899,True,False,True,False,False,False,,8.52,8.88,7.8,7.62,1.02,1.9100000000000001,,,6.5,253310,,,,,3.2,,14.73931,-5.57738,0.3,-0.09,-0.38,2026-03-02T00:00:00,2016-09-22T00:00:00,9/22/2016,1474502400,2026-02-13T00:00:00
305,RFM,-0.0861,6.6407,7.26598,0.0881,1.06,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",True,14.55,-0.07,15.92,2026-03-02T00:00:00,76883H104,RiverNorth Flexible Municipal Income,2026-03-02,XRFMX,Fixed Income - Municipal-Municipal,40.25,88.969,,Monthly,0.13839,0.0881,20.0,5.1459,,,4.92,,162.921,True,True,True,False,True,True,,4.36,5.61,0.16,1.08,1.8900000000000001,5.94,,,1.57,274830,,,102.0914,,,,14.23886,-9.14344,0.56,0.79,0.78,2026-03-02T00:00:00,2020-03-26T00:00:00,3/26/2020,1585180800,2026-02-13T00:00:00
306,RFMZ,-0.09480000000000001,6.63093,7.32574,0.0804,1.69,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",True,13.17,-0.01,14.55,2026-03-02T00:00:00,76883Y107,RiverNorth Flexible Municipal Income II,2026-03-02,XRFZX,Fixed Income - Municipal-Municipal,40.72,320.713,,Monthly,0.15346,0.0804,20.0,5.1776,,,5.04,,597.693,True,True,True,False,True,True,,5.02,6.05,0.14,-1.43,2.1,5.39,,,0.9400000000000001,832250,,,101.573,,,,12.89013,-9.77434,0.3,0.91,0.54,2026-03-02T00:00:00,2021-02-24T00:00:00,2/24/2021,1614124800,2026-02-13T00:00:00
307,RMMZ,-0.0687,6.64099,7.13085,0.0891,1.13,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",False,14.994,0.05,16.1,2026-03-02T00:00:00,76882M104,RiverNorth Manage Dur Muni Inc Fd II Inc,2026-03-02,XRMZX,Fixed Income - Municipal-Municipal,39.93,126.774,,Monthly,0.14701,0.0891,20.0,5.2142,,,4.97,,226.606,True,True,True,False,False,True,,4.58,7.1,,,2.07,4.17,,,2.01,311080,,,103.1883,,,,14.6498,-7.62094,0.51,0.8300000000000001,0.16,2026-03-02T00:00:00,2022-02-10T00:00:00,2/10/2022,1644451200,2026-02-13T00:00:00
308,RMM,-0.0451,6.64314,6.95688,0.0847,1.02,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",False,14.61,0.09,15.3,2026-03-02T00:00:00,76882H105,RiverNorth Managed Duration Muni Inc Fd,2026-03-02,XRMMX,Fixed Income - Municipal-Municipal,40.95,288.396,,Monthly,0.15192,0.0847,20.0,5.1001,,,4.75,,511.421,True,True,True,False,False,True,,4.84,5.27,1.46,2.83,2.06,7.95,,,3.49,868310,,,101.9792,,,,13.89563,-7.6419,2.16,1.9100000000000001,2.5300000000000002,2026-03-02T00:00:00,2019-07-25T00:00:00,7/25/2019,1564012800,2026-02-13T00:00:00
309,RMI,-0.0084,6.64259,6.6989,0.08889999999999999,1.21,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",False,15.925,-0.04,16.06,2026-03-02T00:00:00,76883F108,RiverNorth Opp Muni Income Fund Inc,2026-03-02,XRMIX,Fixed Income - Municipal-Municipal,39.91,101.515,,Monthly,0.08967,0.08889999999999999,20.0,5.1784,,,4.93,,170.375,True,True,True,False,False,True,,4.45,6.07,0.08,2.3,2.01,12.93,,,9.41,309910,,,102.403,,,,14.52221,-8.06855,4.8100000000000005,2.58,3.69,2026-03-02T00:00:00,2018-10-25T00:00:00,10/25/2018,1540425600,2026-02-13T00:00:00
310,RIV,-0.0228,12.75183,13.04913,0.1306,13.02,26,Morningstar US CEF US Allocation,90,"RiverNorth Capital Management, LLC",True,12.01,-0.02,12.29,2026-03-02T00:00:00,76881Y109,RiverNorth Opportunities Fund,2026-03-02,XRIVX,Hybrid-U.S. Allocation,24.81,328.729,,Monthly,-0.24331,0.1306,20.0,5.82,,,2.07,,447.383,True,True,True,False,True,True,,13.17,14.66,7.41,6.39,0.06,4.73,,,11.97,955330,,,99.2125,,,,11.89662,-4.468,0.93,1.94,2.0,2026-03-02T00:00:00,2015-12-23T00:00:00,12/23/2015,1450828800,2026-02-13T00:00:00
311,OPP,-0.0977,12.55172,13.91083,0.091,9.8,14,Morningstar US CEF High Yield,90,"RiverNorth Capital Management, LLC",True,7.85,-0.05,8.7,2026-03-02T00:00:00,76882G107,RiverNorth/DoubleLine Strategic Opp Fund,2026-03-02,XOPPX,Fixed Income - Taxable-High Yield,36.36,196.173,,Monthly,0.40545000000000003,0.091,20.0,5.2211,,,2.7800000000000002,,341.606,True,False,False,False,True,True,,10.89,11.99,3.46,2.79,1.99,1.67,,,4.52,1071200,,,75.649,,,,8.29802,-6.72139,-1.23,-0.48,-0.7000000000000001,2026-03-02T00:00:00,2016-09-27T00:00:00,9/27/2016,1474934400,2026-02-13T00:00:00
312,RGT,-0.155,1.11111,1.31488,0.19,36.87,5,Morningstar US CEF Global Equity,91,Royce Investment Partners,False,14.45,0.02,17.1,2026-03-02T00:00:00,78081T104,"Royce Global Trust, Inc.",2026-03-02,XRGTX,Equity-Global Equity,1.76,94.2,,Annually,-0.93737,0.19,8.975,,,,1.35,,113.475,True,True,False,False,False,False,,18.11,18.14,7.65,6.62,11.68,10.07,,,34.72,207250,,,,,,,12.30813,-14.66503,-0.8200000000000001,-0.48,-0.79,2026-03-02T00:00:00,2013-10-18T00:00:00,10/18/2013,1382054400,2025-12-11T00:00:00
313,RMT,-0.1104,5.41311,6.0848700000000004,0.19,41.92,10,Morningstar US CEF US Equity,91,Royce Investment Partners,True,12.49,0.28,14.04,2026-03-02T00:00:00,780915104,Royce Micro-Cap Trust,2026-03-02,XOTCX,Equity-U.S. Equity,2.64,656.884,,Quarterly,-0.11619,0.19,10.0,9.086,,,1.3900000000000001,,758.403,True,True,True,False,True,False,,18.25,18.49,7.98,9.46,17.22,17.07,,,42.67,1334910,,,,,,,9.85398,-11.83756,1.27,1.12,1.42,2026-03-02T00:00:00,1993-12-14T00:00:00,12/14/1993,755827200,2025-12-11T00:00:00
314,RVT,-0.057300000000000004,6.08519,6.45508,0.3,28.55,10,Morningstar US CEF US Equity,91,Royce Investment Partners,True,18.59,0.23,19.72,2026-03-02T00:00:00,780910105,Royce Small-Cap Trust,2026-03-02,XRVTX,Equity-U.S. Equity,1.46,2223.882,,Quarterly,0.08396,0.3,10.0,,,,1.35,,2394.061,True,True,True,False,True,False,,15.88,18.26,7.29,9.57,10.63,14.04,,,31.91,2981320,,,,,,,15.6667,-9.53208,3.01,2.11,2.74,2026-03-02T00:00:00,1986-11-26T00:00:00,11/26/1986,533347200,2025-12-11T00:00:00
315,BRW,-0.1378,13.38583,15.52511,0.08499999999999999,7.08,19,Morningstar US CEF Senior Loans,92,"Saba Capital Management, LP",False,6.57,-0.04,7.62,2026-03-02T00:00:00,78518H202,Saba Capital Income & Opportunities Fund,2026-03-02,XPPRX,Fixed Income - Taxable-Senior Loans,13.1,279.419,,Monthly,0.01729,0.08499999999999999,10.0,,,,5.82,,465.56,True,False,False,False,False,False,,9.4,7.41,6.78,6.01,0.25,-3.3,,,-4.15,2533350,,,,,6.5,,7.53404,-8.06166,-1.9,-1.32,-1.47,2026-03-02T00:00:00,1988-05-12T00:00:00,5/12/1988,579398400,2026-02-10T00:00:00
316,SABA,-0.1543,7.35729,8.7,0.057999999999999996,4.55,13,Morningstar US CEF Global Income,92,"Saba Capital Management, LP",False,8.0,-0.04,9.46,2026-03-02T00:00:00,880198205,Saba Capital Income & Ops Fund II,2026-03-02,XSABX,Fixed Income - Taxable-Global Income,,221.728,,Monthly,0.09406,0.057999999999999996,10.0,7.6949000000000005,,,4.58,,259.034,False,False,False,False,False,False,,10.49,7.75,3.69,2.73,0.7000000000000001,-1.16,,,-3.18,798560,,,,,,,8.74656,-10.56375,-2.65,-2.05,-2.25,2026-03-02T00:00:00,1988-03-17T00:00:00,3/17/1988,574560000,2026-02-10T00:00:00
317,SPMC,-0.1932,22.81369,28.27521,0.19999999999999998,-21.5,19,Morningstar US CEF Senior Loans,94,Sound Point Meridian Management Company LLC,True,10.61,-3.59,13.4,2026-01-30T00:00:00,83617A108,Sound Point Meridian Capital Inc,2026-03-02,,Fixed Income - Taxable-Senior Loans,,212.412,,Monthly,,0.19999999999999998,20.0,,,,0.0,,263.263,False,False,False,False,True,False,,,,,,-2.74,-26.16,,,-43.09,268760,,,,,,,16.80465,-1.36193,-2.56,-1.31,-1.9300000000000002,2026-03-02T00:00:00,2024-06-14T00:00:00,6/14/2024,1718323200,2026-02-16T00:00:00
