,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
279,PDCC,-0.1073,19.54108,21.89055,0.22,-18.97,19,Morningstar US CEF Senior Loans,84,Pearl Diver Capital LLP,True,12.06,-1.8900000000000001,13.73,2026-01-30T00:00:00,70476Q100,Pearl Diver Credit Company Inc,2026-02-27,PDCC,Fixed Income - Taxable-Senior Loans,,81.965,,Monthly,0.95986,0.22,20.0,13.7336,,,3.84,,91.82,False,False,False,False,True,False,,,,,,-3.36,-10.52,,,-29.4,36090,,,,,,,16.58626,-1.8973300000000002,-1.83,-1.92,-2.5700000000000003,2026-02-27T00:00:00,2024-07-18T00:00:00,7/18/2024,1721260800,2026-02-13T00:00:00
280,GHY,-0.0334,19.10538,9.88235,0.21,8.94,14,Morningstar US CEF High Yield,85,PGIM,False,12.75,-0.07,13.19,2026-02-27T00:00:00,69346J106,"PGIM Global High Yield Fund, Inc.",2026-02-27,XGHYX,Fixed Income - Taxable-High Yield,15.62,522.158,,Monthly,0.44946,0.21,20.0,6.5734,,,2.5,,640.177,True,False,False,False,False,False,,11.84,14.59,4.97,7.46,1.4100000000000001,4.17,,,5.53,1765050,,,97.7789,,,,12.85008,-2.06921,-0.4,0.85,0.33,2026-02-27T00:00:00,2012-12-21T00:00:00,12/21/2012,1356048000,2026-02-12T00:00:00
281,ISD,0.0473,12.91117,8.61833,0.1502,7.8100000000000005,14,Morningstar US CEF High Yield,85,PGIM,False,14.62,-0.04,13.96,2026-02-27T00:00:00,69346H100,"PGIM High Yield Bond Fund, Inc.",2026-02-27,XISDX,Fixed Income - Taxable-High Yield,20.36,486.786,,Monthly,0.67013,0.1502,20.0,6.6587,,,2.15,,464.81,True,True,True,False,False,False,,10.27,15.71,4.85,8.6,0.9,1.8,,,11.32,928460,,,98.9446,,,,14.22448,1.5682200000000002,1.37,1.6099999999999999,1.4,2026-02-27T00:00:00,2012-04-26T00:00:00,4/26/2012,1335398400,2026-02-12T00:00:00
282,SDHY,-0.0483,10.08518,7.7327,0.148,6.53,14,Morningstar US CEF High Yield,85,PGIM,True,16.76,0.03,17.61,2026-02-27T00:00:00,69355J104,PGIM Short Duration High Yield Opps,2026-02-27,XSDHX,Fixed Income - Taxable-High Yield,22.15,413.52,,Monthly,0.49689,0.148,20.0,6.4412,,,253.0,,434.493,True,True,True,False,True,False,,8.95,11.57,4.88,5.3,0.61,2.54,,,8.29,712290,,,100.2575,,,,16.51329,-6.5492,1.62,1.9,1.55,2026-02-27T00:00:00,2020-11-25T00:00:00,11/25/2020,1606262400,2026-02-12T00:00:00
283,PAXS,0.0285,11.87285,11.54411,0.1494,9.76,17,Morningstar US CEF Multi-Sector,87,PIMCO,True,15.53,0.04,15.1,2026-02-27T00:00:00,72203T100,PIMCO Access Income,2026-02-27,XPAAX,Fixed Income - Taxable-Multi-Sector,39.28,726.629,,Monthly,0.84508,0.1494,20.0,6.5048,,6.76,5.85,,1163.462,True,False,True,False,True,False,,10.71,13.26,,,0.11,3.5,,,7.75,2030990,,,89.1833,,,,15.60773,2.02756,0.38,0.32,-0.08,2026-02-27T00:00:00,2022-01-31T00:00:00,1/31/2022,1643587200,2026-02-12T00:00:00
284,PCQ,-0.1076,4.22701,4.73684,0.036,2.44,22,Morningstar US CEF Municipal-CA,82,"Pacific Investment Management Company, LLC",False,9.12,0.0,10.22,2026-02-27T00:00:00,72200N106,PIMCO CA Municipal Income,2026-02-27,XPCQX,Fixed Income - Municipal-Municipal - CA,19.2,511.93,0.161,Monthly,0.17765,0.036,15.0,4.6948,,15.92,3.8200000000000003,,710.034,True,True,False,False,False,False,,4.32,0.84,-1.08,-8.25,3.66,5.3,,,2.96,1402320,,,94.0129,,13.41,10.27,8.68338,-10.6811,-0.07,0.31,0.62,2026-02-27T00:00:00,2001-06-29T00:00:00,6/29/2001,993772800,2026-02-12T00:00:00
285,PTY,0.0904,12.15345,11.14621,0.11879999999999999,12.33,15,Morningstar US CEF Investment Grade,87,PIMCO,False,12.79,-0.06,11.73,2026-02-27T00:00:00,72201B101,PIMCO Corporate & Income Opportunity Fd,2026-02-27,XPTYX,Fixed Income - Taxable-Investment Grade,9.51,2670.858,0.218,Monthly,0.58917,0.11879999999999999,15.0,7.3936,,7.25,0.0,,2706.944,True,False,False,False,False,False,,15.18,10.19,8.96,4.04,0.39,1.06,,,-2.95,9124590,,,95.1031,,,,13.67893,16.27702,-1.52,-0.67,-0.92,2026-02-27T00:00:00,2002-12-27T00:00:00,12/27/2002,1040947200,2026-02-12T00:00:00
286,PCN,0.0706,11.48936,10.73132,0.11249999999999999,10.42,15,Morningstar US CEF Investment Grade,82,"Pacific Investment Management Company, LLC",False,12.58,-0.04,11.75,2026-02-27T00:00:00,72200U100,PIMCO Corporate & Income Strgy,2026-02-27,XPCNX,Fixed Income - Taxable-Investment Grade,5.88,917.887,0.038,Monthly,0.54781,0.11249999999999999,15.0,7.3584,,6.76,1.2,,910.924,True,False,False,False,False,False,,13.54,9.01,7.73,4.2,0.29,0.43,,,2.94,3016360,,,95.0169,,,,12.86663,8.7721,-0.66,0.05,-0.5700000000000001,2026-02-27T00:00:00,2001-12-21T00:00:00,12/21/2001,1008892800,2026-02-12T00:00:00
287,PDI,0.085,15.95899,14.708169999999999,0.2205,12.71,17,Morningstar US CEF Multi-Sector,82,"Pacific Investment Management Company, LLC",False,17.99,-0.13,16.58,2026-02-27T00:00:00,72201Y101,PIMCO Dynamic Income Fund,2026-02-27,XPDIX,Fixed Income - Taxable-Multi-Sector,31.59,7986.379,,Monthly,1.07281,0.2205,25.0,6.8766,,6.4,4.46,,10758.72,True,False,False,False,False,False,,13.96,12.73,7.01,5.9,0.71,4.16,,,4.53,25760030,,,91.2695,,,,18.79065,11.34343,-0.74,0.3,-0.32,2026-02-27T00:00:00,2012-05-25T00:00:00,5/25/2012,1337904000,2026-02-12T00:00:00
288,PDO,0.06,11.66261,11.00215,0.12789999999999999,12.16,13,Morningstar US CEF Global Income,82,"Pacific Investment Management Company, LLC",True,13.95,0.0,13.16,2026-02-27T00:00:00,69355M107,PIMCO Dynamic Income Opportunities Fund,2026-02-27,XPDOX,Fixed Income - Taxable-Global Income,34.49,1964.917,,Monthly,1.06547,0.12789999999999999,20.0,6.9626,,6.88,5.22,,2829.369,True,True,True,False,True,False,,12.12,13.36,4.27,4.59,0.41000000000000003,2.74,,,11.45,5690520,,,89.4113,,,,13.72912,4.45492,1.16,1.24,1.16,2026-02-27T00:00:00,2021-01-29T00:00:00,1/29/2021,1611878400,2026-02-12T00:00:00
289,PDX,-0.10859999999999999,7.06443,7.92475,0.1334,0.97,25,Morningstar US CEF Global Allocation,87,PIMCO,True,20.2,0.13,22.66,2026-02-27T00:00:00,69346N107,PIMCO Dynamic Income Strategy Fund,2026-02-27,XPDX,Hybrid-Global Allocation,26.13,903.08,,Monthly,0.68358,0.1334,20.0,5.8178,,6.96,3.29,,1371.36,True,False,False,False,True,True,,20.47,23.29,24.37,26.34,9.07,9.01,,,-0.08,1161500,,,91.5362,,,,22.63926,-8.70542,-1.06,-0.8300000000000001,-0.87,2026-02-27T00:00:00,2019-01-30T00:00:00,1/30/2019,1548806400,2026-02-12T00:00:00
290,PGP,0.0097,8.90323,8.81789,0.06899999999999999,28.45,25,Morningstar US CEF Global Allocation,82,"Pacific Investment Management Company, LLC",False,9.39,0.03,9.3,2026-02-27T00:00:00,722011103,PIMCO Global StocksPLUS & Income,2026-02-27,XPGPX,Hybrid-Global Allocation,49.09,108.715,0.07,Monthly,0.37853000000000003,0.06899999999999999,25.0,6.5431,,5.87,2.5300000000000002,,211.48,True,True,True,False,False,False,,20.93,20.4,9.82,8.56,5.84,4.41,,,29.06,412670,,,94.8987,,,,8.43861,0.8878,0.06,0.26,0.61,2026-02-27T00:00:00,2005-05-31T00:00:00,5/31/2005,1117497600,2026-02-12T00:00:00
291,PHK,0.060700000000000004,12.49458,11.77914,0.048,10.61,17,Morningstar US CEF Multi-Sector,82,"Pacific Investment Management Company, LLC",False,4.890000000000001,-0.02,4.61,2026-02-27T00:00:00,722014107,PIMCO High Income,2026-02-27,XPHKX,Fixed Income - Taxable-Multi-Sector,8.66,896.208,-0.044000000000000004,Monthly,0.23097,0.048,15.0,,,7.38,1.44,,925.01,True,True,True,False,False,False,,12.94,12.0,7.35,6.9,0.77,2.69,,,12.52,6691780,,,95.6538,,,,4.84973,4.62869,1.04,0.68,0.76,2026-02-27T00:00:00,2003-04-30T00:00:00,4/30/2003,1051660800,2026-02-12T00:00:00
292,PFL,0.0712,12.41169,11.58719,0.0814,9.57,17,Morningstar US CEF Multi-Sector,87,PIMCO,False,8.43,0.03,7.87,2026-02-27T00:00:00,72201H108,PIMCO Income Strategy,2026-02-27,XPFLX,Fixed Income - Taxable-Multi-Sector,11.39,410.368,0.077,Monthly,0.39057000000000003,0.0814,20.0,,,7.55,1.8599999999999999,,432.36,True,True,True,False,False,False,,11.98,12.14,5.86,5.12,0.66,2.05,,,11.41,1786100,,,92.2275,,,,8.392,5.32405,1.55,2.44,1.54,2026-02-27T00:00:00,2003-08-26T00:00:00,8/26/2003,1061856000,2026-02-12T00:00:00
293,PFN,0.024,12.1867,11.90055,0.0718,10.52,17,Morningstar US CEF Multi-Sector,82,"Pacific Investment Management Company, LLC",False,7.24,-0.02,7.07,2026-02-27T00:00:00,72201J104,PIMCO Income Strategy II,2026-02-27,XPFNX,Fixed Income - Taxable-Multi-Sector,14.53,709.64,0.094,Monthly,0.37552,0.0718,20.0,,,7.5,1.71,,810.786,True,False,False,False,False,False,,12.67,11.52,6.16,4.77,0.18,-1.52,,,7.79,3753160,,,94.4352,,,,7.41939,4.12156,-1.37,-1.35,-1.42,2026-02-27T00:00:00,2004-10-29T00:00:00,10/29/2004,1099008000,2026-02-12T00:00:00
294,PML,-0.0602,5.70397,6.06914,0.0395,2.15,21,Morningstar US CEF Municipal,87,PIMCO,False,7.8100000000000005,-0.03,8.31,2026-02-27T00:00:00,72200W106,PIMCO Municipal Income II,2026-02-27,XPMLX,Fixed Income - Municipal-Municipal,26.93,979.903,0.10300000000000001,Monthly,0.05539,0.0395,15.0,4.768,,15.03,3.69,,1426.908,True,True,False,False,False,False,,3.98,0.53,-1.6800000000000002,-6.09,3.59,4.64,,,-3.38,3740580,,,95.8773,,14.2,10.04,7.64038,-4.87782,-0.72,-0.06,-0.67,2026-02-27T00:00:00,2002-06-28T00:00:00,6/28/2002,1025222400,2026-02-12T00:00:00
295,PNI,-0.106,4.41397,4.93724,0.0295,0.8,23,Morningstar US CEF Municipal-NY,87,PIMCO,False,7.17,0.01,8.02,2026-02-27T00:00:00,72200Y102,PIMCO NY Municipal Income II,2026-02-27,XPNIX,Fixed Income - Municipal-Municipal - NY,25.26,171.258,0.065,Monthly,0.0604,0.0295,15.0,4.6778,,14.22,3.91,,256.307,True,True,True,False,False,False,,3.0,3.16,-2.15,-3.8200000000000003,3.33,4.94,,,1.19,578070,,,96.9492,,14.79,10.6,6.8657,-11.05036,0.54,0.6900000000000001,0.96,2026-02-27T00:00:00,2002-06-28T00:00:00,6/28/2002,1025222400,2026-02-12T00:00:00
296,RCS,0.21789999999999998,10.25641,8.42105,0.04,14.25,15,Morningstar US CEF Investment Grade,87,PIMCO,False,5.7,0.0,4.68,2026-02-27T00:00:00,72200X104,PIMCO Strategic Income Fund,2026-02-27,XRCSX,Fixed Income - Taxable-Investment Grade,78.35,268.124,0.019,Monthly,0.24374,0.04,12.5,6.4968,,5.02,3.49,,1016.679,True,False,False,False,False,False,,15.26,10.24,5.42,5.14,1.07,3.79,,,-0.58,1469910,,,100.8834,,,,6.59955,43.98568,-1.73,-1.07,-1.42,2026-02-27T00:00:00,1994-02-24T00:00:00,2/24/1994,762048000,2026-02-12T00:00:00
297,PGZ,-0.1099,10.73254,12.05742,0.105,11.05,7,Morningstar US CEF Real Estate,88,Principal Funds,True,10.45,0.0,11.74,2026-02-27T00:00:00,74255X104,Principal Real Estate Income Fund,2026-02-27,XPGZX,Equity-Real Estate,28.94,69.953,,Monthly,0.33025,0.105,20.0,3.3662,,,4.79,,110.589,True,True,False,False,True,False,,10.38,11.15,3.92,5.98,6.0,6.53,,,10.95,274740,,,82.1278,,4.67,,10.3247,-9.90659,-1.19,-0.19,-0.88,2026-02-27T00:00:00,2013-06-26T00:00:00,6/26/2013,1372204800,2026-02-12T00:00:00
298,PMM,-0.0584,4.64234,4.93023,0.0265,4.58,21,Morningstar US CEF Municipal,52,"Franklin Advisers, Inc.",False,6.45,0.03,6.85,2026-02-27T00:00:00,746823103,Putnam Managed Muni Income,2026-02-27,XPMMX,Fixed Income - Municipal-Municipal,25.3,276.275,,Monthly,0.15093,0.0265,10.0,,,,1.06,,392.759,True,True,True,False,False,False,,6.96,3.41,1.23,0.33,3.51,3.75,,,7.64,1030970,,,95.5488,,13.17,9.88,6.05809,-7.59759,1.8399999999999999,1.3900000000000001,1.6099999999999999,2026-02-27T00:00:00,1989-02-24T00:00:00,2/24/1989,604281600,2026-02-20T00:00:00
299,PIM,-0.0405,7.63006,7.95181,0.022,8.27,15,Morningstar US CEF Investment Grade,52,"Franklin Advisers, Inc.",False,3.32,0.01,3.46,2026-02-27T00:00:00,746909100,Putnam Master Interm Income,2026-02-27,XPIMX,Fixed Income - Taxable-Investment Grade,15.2,159.972,,Monthly,0.09508,0.022,10.0,5.7192,,,1.02,,196.595,True,False,False,False,False,False,,7.48,9.71,1.9500000000000002,3.2,1.58,0.73,,,8.57,965770,,,96.2125,,,,3.32977,-3.53718,-0.44,0.27,-0.43,2026-02-27T00:00:00,1988-04-29T00:00:00,4/29/1988,578275200,2026-02-20T00:00:00
300,PMO,-0.0688,4.05852,4.3586,0.0393,4.89,21,Morningstar US CEF Municipal,52,"Franklin Advisers, Inc.",False,10.82,0.05,11.62,2026-02-27T00:00:00,746922103,Putnam Muni Opportunities,2026-02-27,XPMOX,Fixed Income - Municipal-Municipal,33.17,296.462,,Monthly,0.21667,0.0393,15.0,,,,0.92,,476.398,True,True,True,False,False,False,,6.14,2.55,1.2,0.39,3.27,1.87,,,5.23,749970,,,98.1012,,13.86,10.06,10.18972,-8.19978,1.26,0.08,0.8,2026-02-27T00:00:00,1993-05-28T00:00:00,5/28/1993,738547200,2026-02-20T00:00:00
301,PPT,-0.0369,8.23219,8.54795,0.026,8.0,13,Morningstar US CEF Global Income,52,"Franklin Advisers, Inc.",False,3.65,0.02,3.79,2026-02-27T00:00:00,746853100,Putnam Premier Income,2026-02-27,XPPTX,Fixed Income - Taxable-Global Income,19.17,348.822,,Monthly,0.10094,0.026,10.0,5.7036999999999995,,,0.9400000000000001,,448.104,True,True,True,False,False,False,,7.53,8.73,2.21,3.06,1.38,4.6,,,10.21,2079870,,,96.3399,,,,3.6273400000000002,-4.48044,0.65,1.31,0.84,2026-02-27T00:00:00,1988-02-29T00:00:00,2/29/1988,573091200,2026-02-20T00:00:00
302,UTG,-0.0074,5.69936,5.74163,0.19999999999999998,35.85,8,Morningstar US CEF Sector Equity,89,Reaves Asset Management,True,41.8,0.0,42.11,2026-02-27T00:00:00,756158101,Reaves Utility Income,2026-02-27,XUTGX,Equity-Sector Equity,18.64,3790.543,,Monthly,0.09536,0.19999999999999998,20.0,,,,2.09,,4693.655,True,True,False,False,True,False,,24.32,23.15,14.98,14.1,16.97,14.84,,,35.79,2761040,,,,,2.62,,36.38176,-0.18872000000000003,-0.52,-1.06,-0.31,2026-02-27T00:00:00,2004-02-24T00:00:00,2/24/2004,1077580800,2026-02-18T00:00:00
303,RCG,-0.1702,,,0.022371,16.84,26,Morningstar US CEF US Allocation,61,Horizon Kinetics Asset Management LLC,False,2.8795,-0.03,3.4699999999999998,2026-02-27T00:00:00,759720105,RENN Fund ord,2026-02-27,XXRENNX,Hybrid-U.S. Allocation,11.03,20.202,,Data Not Available,0.00884,0.022371,10.0,,,,1.6800000000000002,,24.345,True,True,False,False,False,False,,19.02,18.98,8.87,4.68,22.61,12.04,,,6.65,87220,,,,,0.15,,2.62024,-8.59019,-1.9500000000000002,-1.8599999999999999,-1.79,2026-02-27T00:00:00,1994-01-20T00:00:00,1/20/1994,759024000,2024-12-16T00:00:00
304,RSF,-0.054000000000000006,10.83794,11.45603,0.1371,6.77,14,Morningstar US CEF High Yield,90,"RiverNorth Capital Management, LLC",False,14.361,-0.03,15.18,2026-02-27T00:00:00,76882B108,RiverNorth Capital and Inc Fund,2026-02-27,XRSFX,Fixed Income - Taxable-High Yield,10.18,55.118,,Monthly,1.39675,0.1371,21.42,7.1,,,6.38,,64.861,True,False,True,False,False,False,,8.52,8.88,7.8,7.62,1.02,1.9100000000000001,,,6.5,254580,,,,,3.2,,14.74216,-5.57876,0.15,-0.33,-0.65,2026-02-27T00:00:00,2016-09-22T00:00:00,9/22/2016,1474502400,2026-02-13T00:00:00
305,RFM,-0.0782,6.66583,7.23119,0.0881,1.06,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",True,14.62,0.08,15.86,2026-02-27T00:00:00,76883H104,RiverNorth Flexible Municipal Income,2026-02-27,XRFMX,Fixed Income - Municipal-Municipal,40.34,89.397,,Monthly,0.13839,0.0881,20.0,5.1459,,,4.92,,162.554,True,True,True,False,True,True,,4.36,5.61,0.16,1.08,1.8900000000000001,5.94,,,1.57,275400,,,102.0914,,,,14.24273,-9.14551,1.3900000000000001,1.45,1.56,2026-02-27T00:00:00,2020-03-26T00:00:00,3/26/2020,1585180800,2026-02-13T00:00:00
306,RFMZ,-0.091,6.65379,7.32018,0.0804,1.69,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",True,13.18,0.03,14.5,2026-02-27T00:00:00,76883Y107,RiverNorth Flexible Municipal Income II,2026-02-27,XRFZX,Fixed Income - Municipal-Municipal,40.8,320.956,,Monthly,0.15346,0.0804,20.0,5.1776,,,5.04,,596.475,True,True,True,False,True,True,,5.02,6.05,0.14,-1.43,2.1,5.39,,,0.9400000000000001,835890,,,101.573,,,,12.89379,-9.77546,0.6900000000000001,1.46,0.99,2026-02-27T00:00:00,2021-02-24T00:00:00,2/24/2021,1614124800,2026-02-13T00:00:00
307,RMMZ,-0.0688,6.6616800000000005,7.15375,0.0891,1.13,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",False,14.946,0.1,16.05,2026-02-27T00:00:00,76882M104,RiverNorth Manage Dur Muni Inc Fd II Inc,2026-02-27,XRMZX,Fixed Income - Municipal-Municipal,40.0,126.368,,Monthly,0.14701,0.0891,20.0,5.2142,,,4.97,,226.183,True,True,True,False,False,True,,4.58,7.1,,,2.07,4.17,,,2.01,311660,,,103.1883,,,,14.65297,-7.62383,0.5,0.86,0.12,2026-02-27T00:00:00,2022-02-10T00:00:00,2/10/2022,1644451200,2026-02-13T00:00:00
308,RMM,-0.0479,6.66492,7.0,0.0847,1.02,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",False,14.52,0.12,15.25,2026-02-27T00:00:00,76882H105,RiverNorth Managed Duration Muni Inc Fd,2026-02-27,XRMMX,Fixed Income - Municipal-Municipal,41.02,286.619,,Monthly,0.15192,0.0847,20.0,5.1001,,,4.75,,510.434,True,True,True,False,False,True,,4.84,5.27,1.46,2.83,2.06,7.95,,,3.49,872520,,,101.9792,,,,13.8977,-7.65394,1.99,1.8399999999999999,2.38,2026-02-27T00:00:00,2019-07-25T00:00:00,7/25/2019,1564012800,2026-02-13T00:00:00
309,RMI,-0.0019,6.6675,6.68044,0.08889999999999999,1.21,21,Morningstar US CEF Municipal,90,"RiverNorth Capital Management, LLC",False,15.969,0.02,16.0,2026-02-27T00:00:00,76883F108,RiverNorth Opp Muni Income Fund Inc,2026-02-27,XRMIX,Fixed Income - Municipal-Municipal,40.0,101.795,,Monthly,0.08967,0.08889999999999999,20.0,5.1784,,,4.93,,169.993,True,True,True,False,False,True,,4.45,6.07,0.08,2.3,2.01,12.93,,,9.41,309330,,,102.403,,,,14.5216,-8.09635,5.5,3.07,4.3,2026-02-27T00:00:00,2018-10-25T00:00:00,10/25/2018,1540425600,2026-02-13T00:00:00
310,RIV,-0.0212,12.75183,13.02743,0.1306,13.02,26,Morningstar US CEF US Allocation,90,"RiverNorth Capital Management, LLC",True,12.03,-0.01,12.29,2026-02-27T00:00:00,76881Y109,RiverNorth Opportunities Fund,2026-02-27,XRIVX,Hybrid-U.S. Allocation,24.81,329.276,,Monthly,-0.24331,0.1306,20.0,5.82,,,2.07,,447.383,True,True,True,False,True,True,,13.17,14.66,7.41,6.39,0.06,4.73,,,11.97,961200,,,99.2125,,,,11.89762,-4.47642,1.0,2.13,2.01,2026-02-27T00:00:00,2015-12-23T00:00:00,12/23/2015,1450828800,2026-02-13T00:00:00
311,OPP,-0.09300000000000001,12.53731,13.82278,0.091,9.8,14,Morningstar US CEF High Yield,90,"RiverNorth Capital Management, LLC",True,7.9,0.02,8.71,2026-02-27T00:00:00,76882G107,RiverNorth/DoubleLine Strategic Opp Fund,2026-02-27,XOPPX,Fixed Income - Taxable-High Yield,36.33,197.422,,Monthly,0.40545000000000003,0.091,20.0,5.2211,,,2.7800000000000002,,341.856,True,False,False,False,True,True,,10.89,11.99,3.46,2.79,1.99,1.67,,,4.52,1073750,,,75.649,,,,8.30136,-6.70966,-1.05,0.47000000000000003,-0.52,2026-02-27T00:00:00,2016-09-27T00:00:00,9/27/2016,1474934400,2026-02-13T00:00:00
312,RGT,-0.1522,1.11633,1.3167,0.19,36.87,5,Morningstar US CEF Global Equity,91,Royce Investment Partners,False,14.43,-0.03,17.02,2026-02-27T00:00:00,78081T104,"Royce Global Trust, Inc.",2026-02-27,XRGTX,Equity-Global Equity,1.77,94.069,,Annually,-0.93737,0.19,8.975,,,,1.35,,112.954,True,True,False,False,False,False,,18.11,18.14,7.65,6.62,11.68,10.07,,,34.72,208870,,,,,,,12.29441,-14.66183,-0.54,-0.23,-0.59,2026-02-27T00:00:00,2013-10-18T00:00:00,10/18/2013,1382054400,2025-12-11T00:00:00
313,RMT,-0.1165,6.9464500000000005,7.86241,0.24,41.92,10,Morningstar US CEF US Equity,91,Royce Investment Partners,True,12.21,-0.13,13.82,2026-02-27T00:00:00,780915104,Royce Micro-Cap Trust,2026-02-27,XOTCX,Equity-U.S. Equity,2.68,642.158,,Quarterly,-0.11619,0.24,10.0,9.086,,,1.3900000000000001,,746.833,True,True,True,False,True,False,,18.25,18.49,7.98,9.46,17.22,17.07,,,42.67,1337710,,,,,,,9.84172,-11.84062,0.3,-0.17,0.16,2026-02-27T00:00:00,1993-12-14T00:00:00,12/14/1993,755827200,2025-12-11T00:00:00
314,RVT,-0.061799999999999994,11.0373,11.764710000000001,0.5399999999999999,28.55,10,Morningstar US CEF US Equity,91,Royce Investment Partners,True,18.36,-0.29,19.57,2026-02-27T00:00:00,780910105,Royce Small-Cap Trust,2026-02-27,XRVTX,Equity-U.S. Equity,1.47,2196.367,,Quarterly,0.08396,0.5399999999999999,10.0,,,,1.35,,2376.117,True,True,True,False,True,False,,15.88,18.26,7.29,9.57,10.63,14.04,,,31.91,2994620,,,,,,,15.65387,-9.5467,2.71,1.9100000000000001,2.5300000000000002,2026-02-27T00:00:00,1986-11-26T00:00:00,11/26/1986,533347200,2025-12-11T00:00:00
315,BRW,-0.128,13.45646,15.43116,0.08499999999999999,7.08,19,Morningstar US CEF Senior Loans,92,"Saba Capital Management, LP",False,6.61,0.02,7.58,2026-02-27T00:00:00,78518H202,Saba Capital Income & Opportunities Fund,2026-02-27,XPPRX,Fixed Income - Taxable-Senior Loans,13.15,281.12,,Monthly,0.01729,0.08499999999999999,10.0,,,,5.82,,463.942,True,False,False,False,False,False,,9.4,7.41,6.78,6.01,0.25,-3.3,,,-4.15,2547900,,,,,6.5,,7.53936,-8.03967,-1.5899999999999999,-0.85,-1.07,2026-02-27T00:00:00,1988-05-12T00:00:00,5/12/1988,579398400,2026-02-10T00:00:00
316,SABA,-0.1465,7.38854,8.65672,0.057999999999999996,4.55,13,Morningstar US CEF Global Income,92,"Saba Capital Management, LP",False,8.04,-0.04,9.42,2026-02-27T00:00:00,880198205,Saba Capital Income & Ops Fund II,2026-02-27,XSABX,Fixed Income - Taxable-Global Income,,222.837,,Monthly,0.09406,0.057999999999999996,10.0,7.6949000000000005,,,4.58,,258.259,False,False,False,False,False,False,,10.49,7.75,3.69,2.73,0.7000000000000001,-1.16,,,-3.18,800650,,,,,,,8.75078,-10.545020000000001,-2.26,-1.5,-1.85,2026-02-27T00:00:00,1988-03-17T00:00:00,3/17/1988,574560000,2026-02-10T00:00:00
317,SPMC,-0.2586,22.81369,30.76923,0.19999999999999998,-21.5,19,Morningstar US CEF Senior Loans,94,Sound Point Meridian Management Company LLC,True,9.75,-4.45,13.4,2026-01-30T00:00:00,83617A108,Sound Point Meridian Capital Inc,2026-02-27,,Fixed Income - Taxable-Senior Loans,,195.195,,Monthly,,0.19999999999999998,20.0,,,,0.0,,263.263,False,False,False,False,True,False,,,,,,-2.74,-26.16,,,-43.09,271490,,,,,,,16.84293,-1.2923499999999999,-3.55,-2.05,-2.81,2026-02-27T00:00:00,2024-06-14T00:00:00,6/14/2024,1718323200,2026-02-16T00:00:00
318,SOR,-0.0296,5.02938,5.18267,0.20829999999999999,17.8,26,Morningstar US CEF US Allocation,48,"First Pacific Advisors, LP",True,48.23,0.09,49.7,2026-02-27T00:00:00,836144303,Source Capital,2026-02-27,XSORX,Hybrid-U.S. Allocation,0.0,396.749,,Monthly,0.89713,0.20829999999999999,17.5,6.7699,,,0.9800000000000001,,408.842,True,True,True,False,True,False,,14.88,17.67,9.34,11.85,2.73,6.31,,,20.06,109780,,,,,,,44.57162,-4.4202,0.93,-0.16,0.34,2026-02-27T00:00:00,1968-10-24T00:00:00,10/24/1968,-37497600,2026-02-13T00:00:00
319,SPE,-0.0791,8.05683,8.74849,0.10869999999999999,7.16,10,Morningstar US CEF US Equity,22,Bulldog Investors LLP,False,14.91,-0.02,16.19,2026-02-27T00:00:00,84741T104,Special Opportunities,2026-02-27,XSPEX,Equity-U.S. Equity,24.53,158.391,,Monthly,0.23494,0.10869999999999999,15.0,5.7351,,18.32,1.8599999999999999,,227.883,True,False,True,False,False,False,,16.34,20.94,8.44,11.88,0.58,2.99,,,11.64,350770,,,,,,,15.15538,-9.37827,1.51,1.96,2.03,2026-02-27T00:00:00,1993-06-08T00:00:00,6/8/1993,739497600,2026-02-17T00:00:00
